@relation eggDataIMP2

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute Volume numeric
@attribute Area numeric
@attribute Area_Formula numeric
@attribute Volume_Formula numeric
@attribute Area/Volume_Imagem numeric
@attribute Peso_fora numeric
@attribute class {Nascido,Morreu}

@data
57.991,44.883,30.781,27.211,58.475,73.295,75.936,61.170,1.253,57.800,Nascido
55.796,43.485,29.927,25.871,53.350,69.099,70.914,55.243,1.295,51.500,Nascido
57.924,44.394,33.602,24.323,58.138,73.121,74.936,59.774,1.258,52.700,Nascido
59.789,46.479,33.150,26.640,66.268,79.886,81.201,67.630,1.206,60.600,Nascido
59.129,45.798,30.947,28.182,62.325,76.756,79.010,64.937,1.232,60.300,Nascido
57.027,44.635,30.564,26.465,57.933,73.071,74.475,59.489,1.261,58.300,Nascido
59.467,44.176,30.117,29.351,59.320,74.412,75.866,60.764,1.254,58.000,Nascido
56.983,44.836,30.177,26.809,58.530,73.378,74.848,59.983,1.254,56.600,Nascido
62.575,49.266,33.441,29.136,76.264,87.647,90.331,79.525,1.149,67.700,Nascido
58.984,45.442,33.132,25.852,61.863,76.303,78.160,63.775,1.233,56.500,Nascido
59.002,45.461,30.634,28.368,61.168,75.751,78.154,63.846,1.238,59.600,Nascido
55.816,40.410,30.846,24.973,46.549,63.350,64.792,47.727,1.361,47.400,Nascido
58.252,44.193,31.652,26.602,58.027,73.254,74.754,59.571,1.262,58.000,Nascido
60.983,46.691,32.882,28.101,67.803,81.222,82.859,69.611,1.198,53.400,Nascido
59.705,45.850,33.019,26.687,64.250,78.424,79.744,65.720,1.221,54.900,Nascido
62.867,45.193,35.628,27.240,64.914,79.379,81.511,67.231,1.223,61.800,Nascido
59.218,43.659,33.366,25.852,57.276,72.696,74.600,59.103,1.269,55.900,Nascido
59.467,43.659,34.881,24.587,57.955,73.333,74.900,59.352,1.265,56.700,Nascido
60.217,46.424,31.351,28.867,65.644,79.309,81.470,67.955,1.208,61.500,Nascido
57.686,45.352,29.479,28.207,58.008,73.554,76.611,62.125,1.268,57.900,Nascido
59.234,45.192,31.633,27.602,61.054,75.641,77.825,63.344,1.239,57.700,Nascido
57.522,42.216,32.171,25.353,52.947,69.103,69.986,53.678,1.305,48.500,Nascido
62.597,43.756,33.690,28.907,60.966,76.335,78.037,62.752,1.252,58.300,Nascido
60.601,44.255,33.940,26.662,59.853,75.061,77.205,62.145,1.254,57.200,Nascido
54.703,43.426,28.601,26.102,51.088,66.943,69.743,54.015,1.310,51.600,Nascido
61.749,48.457,33.631,28.118,73.103,85.186,87.620,75.919,1.165,66.500,Nascido
59.234,44.425,32.866,26.370,60.240,75.114,76.222,61.213,1.247,54.400,Nascido
64.268,46.653,33.517,30.751,70.384,83.784,86.133,73.242,1.190,65.000,Nascido
60.467,44.925,32.882,27.587,61.781,76.497,78.488,63.901,1.238,58.700,Nascido
59.456,45.103,30.503,28.954,60.011,74.957,77.837,63.331,1.249,57.800,Morreu
58.312,44.255,32.171,26.141,57.705,72.989,74.954,59.797,1.265,57.500,Nascido
61.100,46.999,32.443,28.657,67.883,81.252,83.650,70.667,1.197,59.700,Nascido
57.465,44.635,29.479,27.986,57.736,72.924,74.882,59.944,1.263,50.600,Nascido
60.133,44.099,33.079,27.055,59.203,73.952,76.395,61.231,1.249,55.300,Nascido
57.753,44.443,30.384,27.369,57.729,72.909,74.770,59.728,1.263,56.900,Nascido
59.177,44.764,31.625,27.553,60.183,75.182,76.853,62.088,1.249,56.800,Nascido
61.233,45.175,35.897,25.337,61.978,76.754,79.892,65.431,1.238,58.100,Nascido
59.105,47.543,31.673,27.434,66.497,80.214,82.796,69.953,1.206,57.900,Nascido
56.953,46.424,30.616,26.337,63.049,76.895,78.178,64.270,1.220,55.400,Nascido
58.085,44.777,29.927,28.158,60.444,75.134,75.790,60.978,1.243,56.600,Nascido
56.566,44.504,29.927,26.640,57.773,72.830,73.745,58.663,1.261,56.900,Morreu
63.573,44.982,34.189,29.385,67.182,81.314,81.693,67.352,1.210,63.600,Nascido
59.925,46.145,31.588,28.337,63.293,77.372,80.567,66.811,1.222,58.500,Nascido
61.767,47.209,32.900,28.867,69.957,82.858,84.809,72.078,1.184,59.900,Nascido
60.898,48.838,34.237,26.662,74.456,86.113,87.617,76.055,1.157,66.500,Nascido
61.786,45.980,35.166,26.620,67.112,80.797,82.167,68.395,1.204,60.600,Nascido
60.601,45.026,33.940,26.662,62.748,77.231,78.869,64.330,1.231,60.300,Nascido
59.105,44.528,31.673,27.434,59.759,74.750,76.283,61.361,1.251,56.100,Nascido
59.769,45.710,31.133,28.636,63.610,77.777,79.462,65.390,1.223,58.200,Nascido
57.273,46.479,29.655,27.619,62.356,76.491,78.597,64.784,1.227,56.700,Nascido
61.034,47.429,34.292,26.743,69.938,82.870,84.596,71.890,1.185,60.100,Nascido
62.575,46.999,32.670,29.905,70.588,83.502,85.164,72.373,1.183,63.000,Nascido
61.037,46.978,33.899,27.139,68.533,81.818,83.580,70.533,1.194,62.500,Nascido
60.188,45.394,33.852,26.337,63.951,78.022,79.261,64.941,1.220,60.000,Nascido
59.769,43.963,33.399,26.370,54.421,71.190,75.766,60.485,1.308,54.300,Nascido
58.562,45.003,33.191,25.371,59.938,74.808,76.816,62.102,1.248,56.600,Nascido
55.143,43.307,28.981,26.163,51.284,68.243,69.922,54.152,1.331,50.100,Morreu
53.204,42.427,27.119,26.087,48.817,64.928,66.342,50.146,1.330,47.800,Nascido
59.902,44.119,33.079,26.824,59.179,74.004,76.215,61.051,1.251,58.400,Nascido
60.649,44.303,34.237,26.413,60.957,75.927,77.365,62.330,1.246,59.800,Nascido
56.469,43.426,30.384,26.087,53.411,69.143,71.438,55.760,1.295,54.400,Nascido
61.599,46.522,32.942,28.657,67.993,81.376,83.109,69.806,1.197,60.600,Nascido
59.310,45.502,33.441,25.871,61.307,75.846,78.620,64.298,1.237,56.800,Nascido
56.188,43.394,30.367,25.823,54.016,69.628,71.108,55.402,1.289,53.200,Morreu
57.174,43.644,30.601,26.574,54.070,69.698,72.557,57.024,1.289,54.200,Nascido
57.967,43.229,32.074,25.895,55.377,70.938,72.481,56.720,1.281,54.700,Nascido
57.245,44.635,28.732,28.513,57.985,72.931,74.665,59.715,1.258,54.500,Nascido
57.442,44.799,32.652,24.790,59.280,74.299,75.286,60.363,1.253,53.700,Nascido
57.452,45.675,31.366,26.087,61.026,75.316,77.098,62.757,1.234,56.100,Nascido
56.071,43.144,31.494,24.579,53.682,69.614,70.523,54.651,1.297,53.500,Nascido
58.833,43.756,30.698,28.137,56.964,72.466,74.374,58.982,1.272,58.000,Nascido
58.752,44.693,32.132,26.620,59.375,74.345,76.302,61.447,1.252,57.600,Nascido
60.537,45.162,32.273,28.265,63.150,77.723,79.054,64.650,1.231,59.000,Nascido
59.967,44.925,33.881,26.087,62.265,76.680,78.034,63.372,1.232,55.800,Nascido
57.835,44.528,31.446,26.390,58.357,73.445,75.051,60.042,1.259,53.300,Nascido
57.437,44.357,32.770,24.668,58.030,73.150,74.359,59.173,1.261,56.300,Nascido
56.486,43.444,28.886,27.602,54.524,70.097,71.469,55.823,1.286,54.900,Nascido
56.594,42.214,29.323,27.271,51.034,67.253,69.067,52.807,1.318,49.800,Nascido
57.772,44.665,32.024,25.749,58.537,73.681,75.296,60.347,1.259,57.200,Nascido
59.129,46.820,29.951,29.179,65.301,79.001,81.214,67.867,1.210,59.000,Nascido
58.021,45.410,29.259,28.762,58.724,74.247,77.064,62.646,1.264,55.200,Nascido
60.728,44.855,31.249,29.479,62.432,77.174,78.562,63.974,1.236,60.100,Nascido
59.425,43.131,34.352,25.073,57.389,72.783,73.720,57.881,1.268,57.100,Nascido
58.631,43.805,31.471,27.161,57.181,72.590,74.295,58.908,1.269,55.300,Nascido
57.586,43.756,32.966,24.622,54.744,70.461,73.254,57.731,1.287,53.300,Nascido
58.888,46.068,34.333,24.556,58.890,76.505,79.471,65.439,1.299,58.000,Nascido
57.111,46.047,31.222,25.891,61.238,75.580,77.551,63.408,1.234,55.900,Nascido
56.986,43.444,29.136,27.851,55.123,70.706,71.945,56.317,1.283,51.700,Nascido
58.952,43.160,34.131,24.823,57.128,72.457,73.334,57.500,1.268,53.900,Nascido
59.734,43.676,33.399,26.337,58.563,73.937,75.126,59.665,1.263,55.700,Nascido
62.195,43.831,35.259,26.936,60.889,76.127,77.861,62.564,1.250,59.900,Nascido
58.132,44.552,31.969,26.163,59.494,74.368,75.402,60.417,1.250,51.200,Nascido
61.749,44.925,32.116,29.635,63.865,78.299,79.733,65.256,1.226,56.700,Nascido
61.233,44.675,33.116,28.118,61.623,76.404,78.700,63.992,1.240,57.900,Nascido
59.675,43.618,29.851,29.826,57.637,72.982,74.888,59.449,1.266,55.000,Morreu
58.986,45.629,29.756,29.230,62.032,76.518,78.495,64.304,1.234,58.800,Nascido
57.985,44.943,30.634,27.352,58.651,73.786,76.052,61.324,1.258,54.600,Nascido
60.375,45.549,34.212,26.163,64.058,78.488,79.793,65.586,1.225,56.100,Nascido
58.271,48.746,31.402,26.869,69.067,81.658,84.576,72.498,1.182,60.200,Nascido
59.310,44.754,31.922,27.388,61.215,75.919,76.968,62.200,1.240,57.400,Nascido
60.103,47.044,32.966,27.139,67.723,81.006,82.751,69.650,1.196,66.000,Nascido
55.953,44.159,30.616,25.337,55.264,70.555,72.461,57.130,1.277,53.300,Nascido
56.149,44.369,30.088,26.063,57.083,71.851,73.068,57.877,1.259,52.500,Nascido
59.228,45.722,29.859,29.368,63.623,77.986,78.936,64.830,1.226,54.500,Nascido
63.748,46.941,34.898,28.851,71.171,84.151,86.283,73.549,1.182,61.500,Morreu
56.741,43.377,30.069,26.673,55.201,70.919,71.585,55.901,1.285,50.600,Nascido
60.176,44.827,32.493,27.683,61.865,76.572,77.982,63.316,1.238,59.600,Nascido
57.360,44.029,32.218,25.143,57.422,72.710,73.579,58.223,1.266,54.500,Nascido
59.218,45.175,30.367,28.851,62.008,76.475,77.753,63.277,1.233,56.400,Nascido
60.456,45.673,33.444,27.012,63.875,77.935,80.116,66.034,1.220,55.900,Nascido
62.195,45.601,31.222,30.973,65.827,79.988,81.654,67.718,1.215,56.500,Morreu
61.932,46.411,31.136,30.797,68.102,81.460,83.181,69.850,1.196,61.300,Nascido
59.984,44.176,31.133,28.851,59.659,74.666,76.375,61.292,1.252,54.700,Nascido
61.733,44.675,33.631,28.101,63.905,78.328,79.199,64.513,1.226,59.700,Nascido
57.253,45.192,32.632,24.622,59.063,73.904,75.932,61.226,1.251,54.700,Nascido
55.748,42.780,32.612,23.137,52.135,68.194,69.534,53.422,1.308,48.700,Nascido
57.564,45.253,30.425,27.139,60.040,74.781,76.292,61.722,1.246,56.100,Nascido
58.718,45.425,30.367,28.351,61.315,75.711,77.793,63.439,1.235,59.900,Nascido
57.835,45.226,31.094,26.743,58.534,73.316,76.515,61.940,1.253,57.800,Nascido
56.778,41.404,30.812,25.967,49.223,66.018,67.625,50.965,1.341,47.700,Morreu
57.912,43.631,29.325,28.587,54.044,69.806,73.216,57.724,1.292,56.500,Morreu
58.184,45.352,31.000,27.185,60.028,74.819,77.123,62.663,1.246,54.700,Nascido
59.332,43.756,33.690,25.642,58.258,73.632,74.924,59.479,1.264,57.600,Nascido
62.076,43.984,33.191,28.886,61.668,76.765,78.020,62.880,1.245,61.600,Morreu
60.665,45.226,31.625,29.042,63.182,77.608,79.309,64.971,1.228,61.800,Nascido
58.484,44.443,31.616,26.869,58.253,73.365,75.502,60.486,1.259,55.900,Nascido
60.923,45.823,33.489,27.434,64.395,78.993,80.907,66.982,1.227,60.000,Nascido
57.503,44.961,31.383,26.120,59.169,74.009,75.640,60.866,1.251,54.900,Nascido
59.954,43.831,34.789,25.167,59.182,74.501,75.719,60.311,1.259,58.100,Nascido
56.121,42.848,31.819,24.302,52.426,67.634,69.975,53.948,1.290,53.600,Nascido
59.310,43.734,32.171,27.139,58.761,74.104,74.808,59.397,1.261,57.600,Nascido
57.087,45.774,32.443,24.644,60.881,75.302,76.992,62.629,1.237,54.200,Nascido
57.293,43.984,32.670,24.622,56.784,72.026,73.438,58.034,1.268,52.300,Nascido
59.604,44.278,32.966,26.640,59.707,74.819,76.267,61.188,1.253,58.300,Nascido
58.132,43.556,32.194,25.940,56.025,71.632,73.320,57.745,1.279,55.600,Nascido
57.231,45.617,31.167,26.065,60.930,75.294,76.753,62.357,1.236,58.300,Nascido
58.391,45.609,29.826,28.565,61.345,75.457,77.859,63.600,1.230,58.600,Nascido
62.402,48.023,35.380,27.023,72.957,85.023,87.375,75.351,1.165,65.800,Morreu
59.202,43.909,33.866,25.337,58.176,73.298,75.133,59.765,1.260,53.700,Nascido
61.536,45.461,31.901,29.635,64.896,79.051,80.689,66.589,1.218,62.000,Nascido
55.174,42.394,32.366,22.810,50.880,66.854,68.224,51.923,1.314,50.100,Nascido
62.267,46.709,35.148,27.119,68.706,82.050,84.268,71.131,1.194,65.500,Nascido
61.676,44.381,33.589,28.087,62.216,76.842,78.503,63.608,1.235,60.300,Morreu
60.851,44.777,31.945,28.907,60.153,75.689,78.523,63.882,1.258,55.200,Nascido
58.752,44.193,31.652,27.102,58.005,73.264,75.233,60.082,1.263,53.500,Morreu
62.426,45.882,35.852,26.574,68.302,81.641,82.612,68.808,1.195,63.100,Nascido
55.446,44.883,29.230,26.216,56.260,71.603,73.436,58.484,1.273,55.700,Nascido
61.290,45.477,31.676,29.614,63.989,78.583,80.476,66.369,1.228,60.100,Nascido
59.901,45.325,31.471,28.431,61.469,76.152,78.766,64.435,1.239,62.400,Nascido
60.251,45.692,31.883,28.368,64.620,78.630,79.912,65.862,1.217,56.800,Nascido
58.986,43.362,33.517,25.470,55.772,71.583,73.762,58.072,1.283,50.100,Nascido
61.926,44.131,33.352,28.575,61.871,76.661,78.197,63.148,1.239,57.700,Nascido
60.811,43.026,33.597,27.214,58.202,73.923,74.767,58.945,1.270,55.900,Nascido
60.508,45.908,33.048,27.460,62.612,77.236,80.666,66.770,1.234,58.400,Nascido
62.916,47.149,33.397,29.520,70.854,83.793,85.865,73.233,1.183,61.300,Nascido
57.883,45.823,30.200,27.683,61.412,75.858,77.814,63.639,1.235,54.500,Nascido
63.715,46.597,36.531,27.185,71.004,84.188,85.531,72.437,1.186,66.800,Nascido
60.384,43.455,33.891,26.494,58.294,73.799,75.288,59.705,1.266,57.500,Nascido
59.831,45.502,33.940,25.891,63.248,77.624,79.148,64.861,1.227,60.100,Nascido
58.073,44.221,32.377,25.695,57.689,72.929,74.661,59.461,1.264,52.700,Nascido
62.934,45.686,31.589,31.345,66.670,80.754,82.588,68.778,1.211,57.900,Nascido
61.975,47.845,34.919,27.057,72.965,85.327,86.515,74.284,1.169,62.400,Nascido
60.483,45.425,32.882,27.602,63.356,77.728,79.585,65.346,1.227,60.100,Nascido
61.723,43.058,30.973,30.751,58.250,74.115,75.663,59.918,1.272,56.700,Nascido
57.935,45.352,31.996,25.940,53.791,74.300,76.905,62.394,1.381,55.400,Nascido
62.689,46.895,34.366,28.325,70.750,83.376,85.085,72.185,1.178,60.100,Morreu
59.560,46.001,32.151,27.410,63.905,77.951,79.903,65.993,1.220,56.100,Nascido
61.250,43.944,33.899,27.352,59.953,75.261,77.156,61.930,1.255,53.900,Nascido
56.886,42.285,30.947,25.940,51.560,67.883,69.508,53.257,1.317,48.300,Nascido
59.484,43.926,30.117,29.367,58.836,74.017,75.352,60.095,1.258,54.500,Nascido
57.503,44.462,32.401,25.103,56.194,72.181,74.626,59.521,1.285,53.200,Nascido
60.467,45.425,33.382,27.087,62.380,76.924,79.585,65.330,1.233,59.100,Nascido
58.656,43.805,32.717,25.940,57.233,72.672,74.353,58.933,1.270,54.300,Nascido
57.524,44.416,30.532,26.992,57.455,72.806,74.495,59.420,1.267,56.700,Nascido
57.688,42.144,30.601,27.087,51.260,67.618,69.952,53.649,1.319,50.300,Nascido
61.562,43.391,33.080,28.484,60.343,75.860,76.247,60.692,1.257,59.700,Nascido
58.968,44.176,32.616,26.352,57.702,73.046,75.427,60.253,1.266,60.100,Nascido
59.355,47.044,29.951,29.406,66.118,79.581,81.936,68.783,1.204,59.900,Nascido
58.656,45.823,33.215,25.442,62.785,77.025,78.662,64.490,1.227,58.200,Nascido
60.233,45.692,33.899,26.337,63.406,77.576,79.955,65.846,1.223,61.200,Nascido
60.059,45.752,32.670,27.388,64.351,78.362,79.869,65.824,1.218,65.000,Nascido
57.337,44.528,31.945,25.392,57.692,72.799,74.587,59.524,1.262,57.100,Nascido
59.887,43.737,35.910,23.979,58.208,73.656,75.514,59.985,1.265,60.100,Nascido
59.046,45.441,29.787,29.259,61.854,76.488,78.151,63.840,1.237,56.500,Nascido
58.021,44.665,30.284,27.738,59.584,74.559,75.495,60.606,1.251,59.800,Nascido
60.967,43.409,35.366,25.603,59.000,74.422,75.797,60.155,1.261,60.000,Nascido
57.859,44.504,29.951,27.909,58.423,73.550,74.996,60.004,1.259,59.100,Nascido
59.853,46.023,33.713,26.141,65.462,79.344,80.293,66.382,1.212,62.600,Nascido
58.871,45.697,33.511,25.360,61.827,76.481,78.612,64.368,1.237,56.400,Nascido
56.313,43.703,28.794,27.520,54.424,70.084,71.834,56.316,1.288,50.400,Nascido
58.811,44.233,33.191,25.621,58.173,73.399,75.421,60.250,1.262,57.300,Nascido
59.520,43.194,32.151,27.369,56.845,72.529,73.870,58.145,1.276,57.500,Nascido
60.071,44.841,33.889,26.184,61.945,76.597,77.955,63.246,1.237,60.100,Morreu
55.047,44.504,31.673,23.375,54.897,70.246,72.355,57.087,1.280,54.000,Nascido
63.266,46.959,32.650,30.616,70.705,83.669,85.785,73.048,1.183,64.400,Nascido
58.211,44.606,32.273,25.940,59.718,74.680,75.601,60.645,1.251,56.100,Nascido
57.465,43.611,30.503,26.963,55.980,71.589,72.760,57.225,1.279,55.000,Nascido
57.859,44.528,30.698,27.161,57.445,72.724,75.056,60.066,1.266,56.300,Nascido
59.938,44.144,32.351,27.587,59.617,74.595,76.284,61.158,1.251,57.100,Nascido
60.202,45.659,33.352,26.852,63.146,77.428,79.831,65.716,1.226,61.400,Nascido
57.912,45.631,29.075,28.837,58.926,74.279,77.426,63.139,1.261,55.900,Nascido
57.650,44.369,29.837,27.814,57.916,72.691,74.510,59.425,1.255,55.300,Nascido
60.538,43.963,31.633,28.907,59.536,74.767,76.464,61.264,1.256,57.900,Morreu
58.042,42.465,30.653,27.388,52.841,69.052,70.939,54.803,1.307,52.400,Nascido
59.917,42.874,31.335,28.583,55.021,70.991,73.557,57.669,1.290,53.400,Nascido
57.587,43.207,29.820,27.768,54.198,69.608,72.031,56.290,1.284,55.900,Nascido
56.736,44.943,29.385,27.352,58.469,73.351,74.816,60.004,1.255,53.800,Nascido
61.733,46.674,32.132,29.601,68.525,81.735,83.570,70.417,1.193,63.000,Nascido
59.733,43.859,30.226,29.508,59.915,75.121,75.453,60.165,1.254,58.600,Nascido
60.330,44.255,31.152,29.179,60.033,75.180,76.882,61.868,1.252,60.100,Nascido
59.425,45.012,30.350,29.075,60.596,75.499,77.608,63.040,1.246,60.000,Nascido
58.754,43.846,29.606,29.149,55.978,72.050,74.478,59.144,1.287,56.800,Nascido
59.429,44.578,30.724,28.705,60.101,75.114,76.689,61.836,1.250,55.600,Nascido
58.108,43.531,29.203,28.907,56.700,72.290,73.197,57.655,1.275,55.900,Nascido
58.140,42.106,30.067,28.075,53.329,69.163,70.287,53.973,1.297,54.300,Nascido
59.180,44.827,30.751,28.431,60.149,75.085,76.979,62.269,1.248,59.100,Nascido
62.305,48.247,32.401,29.905,72.014,84.452,87.697,75.938,1.173,68.000,Nascido
61.422,44.827,32.244,29.179,63.906,78.429,79.199,64.627,1.227,56.900,Nascido
62.426,44.631,31.351,31.077,64.167,78.563,79.755,65.111,1.224,58.700,Nascido
61.671,44.303,31.222,30.449,62.248,77.197,78.295,63.379,1.240,62.400,Nascido
59.663,43.881,31.588,28.075,58.594,73.628,75.444,60.152,1.257,59.000,Nascido
58.334,44.777,30.924,27.410,58.988,74.002,76.047,61.239,1.255,57.200,Nascido
55.703,40.661,28.368,27.337,46.583,63.585,65.144,48.222,1.365,46.600,Nascido
61.532,47.151,32.273,29.259,66.932,80.123,84.426,71.627,1.197,61.700,Nascido
60.488,45.827,30.598,29.891,63.979,78.274,80.431,66.514,1.223,58.500,Nascido
54.987,40.679,27.619,27.369,46.505,63.313,64.533,47.642,1.361,46.000,Nascido
59.497,44.589,32.121,27.378,58.637,73.924,76.803,61.938,1.261,57.600,Nascido
61.410,46.252,31.342,30.068,67.059,80.532,82.297,68.785,1.201,63.100,Nascido
61.188,46.645,30.601,30.588,68.266,81.466,82.937,69.707,1.193,60.500,Morreu
58.984,43.676,30.634,28.351,57.597,72.834,74.348,58.915,1.265,53.900,Morreu
60.579,44.006,31.922,28.657,59.556,74.780,76.598,61.424,1.256,55.800,Nascido
59.560,42.237,30.903,28.657,53.939,70.148,71.885,55.635,1.300,51.500,Nascido
63.463,44.516,34.354,29.111,63.279,78.351,80.557,65.850,1.238,61.800,Nascido
59.202,45.159,31.601,27.602,60.672,75.300,77.722,63.216,1.241,52.800,Nascido
57.468,45.675,29.117,28.351,60.920,75.308,77.076,62.774,1.236,54.600,Nascido
57.468,43.676,30.101,27.369,55.627,71.080,72.894,57.401,1.278,52.300,Nascido
60.308,46.500,30.425,29.885,66.413,79.982,81.720,68.280,1.204,63.300,Nascido
58.085,43.258,30.154,27.932,55.359,71.154,72.612,56.911,1.285,53.000,Nascido
59.218,46.424,31.101,28.118,64.236,78.088,80.457,66.827,1.216,60.100,Nascido
60.558,46.999,33.150,27.410,67.922,81.173,83.118,70.042,1.195,59.100,Nascido
60.176,46.099,31.222,28.954,65.319,79.244,80.714,66.959,1.213,57.800,Nascido
59.251,42.695,30.634,28.618,54.425,70.410,72.547,56.553,1.294,51.400,Nascido
59.574,43.143,31.775,27.801,55.540,71.471,73.807,58.062,1.287,54.600,Morreu
56.842,44.977,29.042,27.801,58.385,73.199,74.989,60.209,1.254,56.000,Nascido
59.235,44.883,31.249,27.986,60.464,75.417,77.157,62.481,1.247,55.500,Nascido
59.251,47.958,31.901,27.352,69.406,82.079,83.866,71.356,1.183,60.100,Nascido
59.077,47.493,30.532,28.545,67.407,80.764,82.636,69.771,1.198,59.600,Nascido
59.751,44.443,31.633,28.118,61.246,75.991,76.727,61.795,1.241,56.700,Nascido
60.352,43.756,30.449,29.905,58.570,74.026,75.834,60.504,1.264,56.600,Nascido
58.502,45.211,29.367,29.136,60.976,75.470,77.118,62.613,1.238,57.800,Nascido
58.085,45.026,29.905,28.182,59.849,74.690,76.318,61.660,1.248,54.800,Nascido
56.065,45.474,31.061,25.004,58.586,73.162,75.311,60.703,1.249,51.100,Nascido
61.958,47.318,31.646,30.313,70.746,83.599,85.233,72.636,1.182,60.300,Nascido
65.159,46.795,33.713,31.446,72.429,85.341,87.375,74.709,1.178,65.200,Nascido
58.790,44.732,29.905,28.886,59.947,74.779,76.385,61.595,1.247,56.500,Morreu
59.154,44.054,30.947,28.207,57.984,73.404,75.312,60.112,1.266,53.700,Morreu
60.983,45.942,31.883,29.101,63.275,77.593,81.190,67.395,1.226,60.100,Nascido
58.011,44.589,30.919,27.092,57.791,72.901,75.336,60.390,1.261,54.800,Nascido
61.767,46.210,31.402,30.367,67.221,80.903,82.569,69.061,1.204,63.100,Nascido
58.562,45.730,29.677,28.886,61.253,75.768,78.288,64.126,1.237,60.100,Morreu
62.055,44.982,32.401,29.655,63.910,78.485,80.162,65.743,1.228,62.600,Nascido
60.288,43.713,31.383,28.907,57.662,73.291,75.688,60.321,1.271,59.100,Nascido
60.923,46.597,35.259,25.665,65.227,80.502,82.681,69.263,1.234,61.600,Nascido
64.124,45.343,33.571,30.555,67.535,80.309,83.035,69.031,1.189,62.500,Morreu
61.372,45.276,31.695,29.677,63.939,78.352,80.119,65.872,1.225,62.300,Nascido
58.132,44.801,29.203,28.929,58.652,73.754,75.884,61.095,1.257,58.400,Nascido
62.249,45.629,31.747,30.503,66.328,80.469,81.773,67.861,1.213,65.100,Nascido
61.553,46.645,33.680,27.873,67.364,80.927,83.355,70.123,1.201,64.700,Nascido
61.057,48.130,32.652,28.407,71.724,84.034,86.136,74.060,1.172,64.200,Nascido
59.290,45.980,29.885,29.406,64.593,78.535,79.555,65.632,1.216,60.100,Nascido
58.938,44.144,30.101,28.837,58.499,73.541,75.286,60.137,1.257,57.900,Morreu
59.175,43.881,31.088,28.087,57.735,72.927,74.968,59.660,1.263,59.000,Nascido
56.674,44.642,30.154,26.521,57.789,73.001,74.141,59.140,1.263,57.000,Nascido
58.718,45.425,29.617,29.101,60.503,75.142,77.789,63.439,1.242,58.000,Nascido
60.750,47.209,31.133,29.617,66.773,80.436,83.738,70.891,1.205,60.100,Nascido
60.538,45.481,31.652,28.886,64.637,78.731,79.735,65.566,1.218,59.700,Morreu
60.609,45.872,30.797,29.812,63.868,78.106,80.651,66.778,1.223,62.600,Nascido
57.753,43.444,29.136,28.618,55.170,70.834,72.675,57.074,1.284,55.300,Morreu
60.217,45.675,32.116,28.101,64.847,78.747,79.846,65.777,1.214,63.500,Nascido
