@relation eggDataIMP3

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute Volume numeric
@attribute Area numeric
@attribute Area_Formula numeric
@attribute Volume_Formula numeric
@attribute class {0,1}

@data
60.11,45.73,30.57,29.54,64.23,7845.78,7984.47,65.82,0
61.89,46.79,31.70,30.18,69.68,8270.30,8398.89,70.95,0
59.99,45.88,31.99,27.99,63.50,7771.62,8005.08,66.10,1
60.76,45.65,32.52,28.24,63.78,7811.09,8033.86,66.30,1
61.90,45.81,32.20,29.70,66.85,8068.98,8183.28,68.03,1
58.04,47.20,30.79,27.25,64.69,7842.75,8093.65,67.70,0
61.65,47.45,31.45,30.21,69.08,8239.05,8522.02,72.69,1
63.16,47.06,32.20,30.95,71.60,8434.12,8590.18,73.24,1
64.01,45.38,35.54,28.47,65.98,8041.81,8303.63,69.00,1
61.85,46.78,31.67,30.18,68.52,8176.33,8391.86,70.87,0
64.49,48.87,36.52,27.97,77.49,8894.15,9155.01,80.66,1
60.83,46.98,31.54,29.29,68.32,8160.27,8331.64,70.30,1
58.88,45.04,29.68,29.20,60.44,7513.37,7713.47,62.55,1
62.38,44.27,33.34,29.05,61.07,7645.58,7894.71,64.02,1
62.87,44.52,32.20,30.67,64.74,7930.49,7996.19,65.26,1
62.15,47.18,31.77,30.38,68.57,8181.93,8512.39,72.44,1
62.17,47.80,33.67,28.50,72.14,8472.12,8657.84,74.39,1
66.49,46.79,37.70,28.80,75.35,8802.54,8882.49,76.21,1
61.98,44.26,31.85,30.14,62.39,7749.71,7851.79,63.59,1
62.14,44.21,32.81,29.32,61.68,7694.00,7855.55,63.58,1
60.56,46.25,31.92,28.64,65.59,7923.06,8143.35,67.82,1
56.86,46.04,29.95,26.91,62.81,7678.69,7726.39,63.12,0
63.01,48.34,32.37,30.63,75.59,8738.86,8865.77,77.10,0
59.52,46.85,30.42,29.11,66.14,7955.51,8168.83,68.41,1
60.78,45.92,30.77,30.02,64.64,7880.74,8094.19,67.12,1
60.61,45.23,31.07,29.54,62.95,7754.80,7926.36,64.93,1
58.14,45.97,29.46,28.68,62.13,7635.02,7836.84,64.32,1
61.30,47.49,32.41,28.89,69.04,8181.64,8494.03,72.38,0
61.67,45.31,31.47,30.20,65.07,7927.11,8049.41,66.30,1
63.12,46.78,32.69,30.43,71.73,8436.70,8522.79,72.32,1
57.68,45.47,29.75,27.93,59.86,7453.07,7685.92,62.44,1
61.95,48.06,32.37,29.57,71.82,8442.38,8690.68,74.93,0
59.67,44.58,31.22,28.45,61.25,7602.25,7693.71,62.10,0
58.42,45.33,30.20,28.22,61.68,7609.30,7729.91,62.86,1
60.45,45.79,31.38,29.07,64.60,7877.98,8032.26,66.37,1
60.51,48.67,30.74,29.77,72.37,8456.92,8674.87,75.05,1
57.79,43.93,30.02,27.77,56.45,7190.75,7372.20,58.39,1
60.60,44.71,31.30,29.30,61.42,7653.36,7813.59,63.44,1
57.43,43.27,29.11,28.33,54.86,7068.81,7200.98,56.30,1
60.24,45.88,31.24,28.99,64.24,7838.48,8028.76,66.38,1
58.06,45.45,31.57,26.50,60.73,7536.87,7723.14,62.81,1
64.10,46.89,32.16,31.94,74.14,8663.39,8647.95,73.78,1
58.28,44.94,30.52,27.77,60.14,7485.85,7634.31,61.64,1
57.79,46.20,30.77,27.02,63.35,7732.04,7853.67,64.59,1
61.92,45.58,31.21,30.71,65.11,7946.39,8132.33,67.35,1
60.21,44.85,30.74,29.47,61.72,7648.40,7804.71,63.43,1
60.54,47.01,31.21,29.34,66.58,7999.30,8307.96,70.05,1
60.69,47.10,30.97,29.72,68.56,8170.59,8344.25,70.51,0
63.67,45.93,33.01,30.67,68.20,8215.90,8388.79,70.33,1
61.78,44.69,32.39,29.39,62.88,7774.96,7925.81,64.61,1
60.52,45.61,30.38,30.13,63.21,7753.37,7998.29,65.91,1
58.51,44.40,29.52,28.99,59.31,7438.73,7541.03,60.40,1
58.28,46.22,29.90,28.38,63.67,7728.27,7906.22,65.20,1
63.75,49.34,32.90,30.85,78.21,8935.91,9175.24,81.26,0
62.83,47.70,32.81,30.02,72.08,8468.08,8700.99,74.85,1
62.21,45.60,32.24,29.97,65.19,7938.96,8168.29,67.74,1
59.19,44.08,31.49,27.70,58.58,7391.46,7541.37,60.22,1
59.46,43.85,32.49,26.97,58.08,7349.98,7521.48,59.88,1
61.12,46.92,31.16,29.96,69.04,8228.90,8348.14,70.46,1
61.30,48.24,30.89,30.40,72.38,8427.64,8661.09,74.69,1
57.18,46.07,30.63,26.55,61.48,7590.43,7765.90,63.56,1
59.95,44.02,30.60,29.36,59.72,7501.11,7600.33,60.82,1
59.04,44.48,31.41,27.64,60.27,7484.55,7611.26,61.16,1
58.57,46.56,29.68,28.89,63.85,7797.24,8008.56,66.49,1
60.57,48.76,30.68,29.89,74.07,8575.69,8701.17,75.40,1
61.17,45.76,31.35,29.82,65.12,7933.65,8097.30,67.07,1
61.51,45.65,31.24,30.27,65.18,7933.90,8107.18,67.11,0
63.36,44.43,32.07,31.29,65.29,7990.82,8022.75,65.48,1
59.40,46.51,30.10,29.29,64.88,7848.76,8080.73,67.27,1
64.66,45.48,32.34,32.32,68.24,8225.28,8387.51,70.03,0
60.76,45.15,31.24,29.52,64.40,7872.39,7923.42,64.85,0
60.00,44.40,31.06,28.94,60.46,7539.71,7687.04,61.93,1
61.65,45.81,32.20,29.45,65.76,7974.98,8158.16,67.75,1
59.34,42.88,29.96,29.39,55.34,7138.95,7300.87,57.12,1
62.03,46.26,34.09,27.94,64.74,7924.07,8299.08,69.50,0
59.97,44.81,30.87,29.10,61.95,7675.49,7771.20,63.04,0
65.02,49.96,32.73,32.29,82.07,9242.55,9457.40,84.97,0
64.41,47.01,32.34,32.07,71.41,8457.06,8707.41,74.52,1
62.83,44.93,32.29,30.54,65.53,7981.87,8080.83,66.40,0
62.08,45.61,32.44,29.64,66.06,8031.00,8156.10,67.61,1
62.21,43.51,32.29,29.93,59.99,7568.78,7711.34,61.67,0
59.77,47.38,30.17,29.60,67.92,8088.74,8310.91,70.27,0
58.96,46.13,29.72,29.24,64.19,7817.55,7954.00,65.68,0
62.66,45.53,32.49,30.17,66.55,8079.05,8196.49,68.00,0
60.88,44.54,31.19,29.70,62.22,7678.76,7803.99,63.25,1
58.97,44.90,32.44,26.53,61.28,7596.15,7695.25,62.23,0
59.48,45.84,31.36,28.12,63.76,7788.97,7946.49,65.45,1
61.54,48.57,31.29,30.25,73.29,8553.28,8762.15,76.03,1
61.04,47.99,30.52,30.52,71.49,8389.92,8577.95,73.61,1
59.38,46.31,30.18,29.20,65.32,7902.29,8036.95,66.69,1
57.89,45.93,31.11,26.78,61.19,7572.90,7806.31,63.94,1
57.40,45.19,29.59,27.81,59.84,7457.26,7597.94,61.37,0
59.56,44.48,29.90,29.65,60.23,7498.73,7659.80,61.69,1
58.60,44.77,31.70,26.90,59.41,7434.65,7631.49,61.51,1
61.21,47.87,31.24,29.97,71.62,8412.33,8570.38,73.46,0
61.69,47.35,32.47,29.22,71.19,8390.59,8504.73,72.43,0
61.79,47.38,31.16,30.63,70.32,8310.42,8520.66,72.64,1
57.24,44.88,32.02,25.22,58.68,7363.98,7522.51,60.35,1
57.11,46.17,28.80,28.31,61.43,7575.19,7777.48,63.75,1
58.96,46.38,29.72,29.24,65.20,7894.81,8008.02,66.40,0
58.84,46.23,29.79,29.05,64.48,7836.62,7963.82,65.84,0
62.57,47.38,32.16,30.42,71.10,8400.42,8602.22,73.56,1
57.75,43.59,30.17,27.58,56.07,7156.61,7297.25,57.44,1
60.38,44.79,31.44,28.95,61.90,7647.24,7809.12,63.43,0
57.67,45.08,31.49,26.18,60.83,7531.05,7605.84,61.37,1
57.62,47.78,29.54,28.08,67.87,8053.75,8176.23,68.89,0
62.49,48.62,31.27,31.22,73.98,8595.63,8874.29,77.36,1
61.51,44.83,31.88,29.64,62.91,7756.30,7928.49,64.72,0
64.14,47.67,32.23,31.91,72.29,8518.87,8829.80,76.30,0
59.88,44.29,30.68,29.20,59.96,7498.08,7652.05,61.51,1
60.24,44.05,30.88,29.36,59.54,7487.18,7634.60,61.20,1
61.85,46.05,32.35,29.50,67.24,8115.13,8229.52,68.66,1
61.11,47.48,31.82,29.29,71.00,8373.56,8471.22,72.12,0
58.12,46.01,31.60,26.52,61.27,7559.31,7847.54,64.42,1
57.40,44.02,28.86,28.55,56.79,7222.72,7352.88,58.23,1
61.48,45.51,30.78,30.70,65.68,7979.66,8073.47,66.67,1
59.61,45.85,31.72,27.89,63.68,7793.92,7961.45,65.61,1
63.94,49.81,33.59,30.35,80.15,9044.35,9305.31,83.05,0
60.07,48.01,30.66,29.42,70.86,8303.32,8482.01,72.51,1
57.15,45.33,29.20,27.95,59.63,7430.87,7603.46,61.49,1
62.81,45.43,33.54,29.27,66.44,8061.23,8190.31,67.86,1
55.91,42.95,29.71,26.20,52.45,6836.83,6993.02,54.01,0
59.78,45.06,31.07,28.72,62.61,7726.11,7806.44,63.55,1
57.68,45.51,29.96,27.73,60.93,7539.40,7694.58,62.55,1
57.65,47.06,30.31,27.34,64.27,7794.98,8023.80,66.85,0
58.81,45.89,29.89,28.93,63.98,7815.48,7888.56,64.85,1
60.52,46.11,32.13,28.39,65.42,7921.47,8108.74,67.36,0
60.53,42.38,30.77,29.77,57.23,7326.18,7309.08,56.92,1
60.55,46.85,32.41,28.15,67.63,8117.12,8276.50,69.59,0
58.34,46.13,31.07,27.27,63.47,7738.49,7894.33,65.01,0
59.26,46.70,30.13,29.13,65.91,7877.64,8109.36,67.68,1
58.49,44.35,31.74,26.75,59.30,7446.03,7531.79,60.24,1
64.11,44.68,32.54,31.57,65.87,8038.66,8152.28,67.00,0
59.31,43.43,30.52,28.80,57.99,7358.93,7414.22,58.58,0
57.44,42.58,29.97,27.47,54.02,7003.74,7060.74,54.53,0
64.14,46.04,32.19,31.95,69.88,8328.71,8461.35,71.20,0
60.27,47.18,30.87,29.40,68.35,8151.25,8317.63,70.24,1
61.31,46.83,31.32,30.00,69.07,8238.76,8347.53,70.40,1
59.21,44.80,30.10,29.11,61.02,7590.99,7693.06,62.21,1
60.77,45.20,31.64,29.13,64.43,7811.41,7935.36,65.01,1
61.64,46.54,31.70,29.93,68.33,8170.69,8317.63,69.91,1
65.28,47.07,33.40,31.88,73.70,8643.12,8812.09,75.72,1
62.28,47.67,33.01,29.27,73.22,8543.63,8638.47,74.11,0
61.14,45.04,31.19,29.95,64.02,7834.57,7937.12,64.94,1
60.94,46.85,31.22,29.72,67.78,8112.71,8314.77,70.05,1
60.99,45.38,34.01,26.97,63.89,7818.32,8000.68,65.75,1
61.80,47.24,31.16,30.64,70.67,8327.85,8488.52,72.20,1
60.59,46.42,30.38,30.21,65.26,7931.67,8183.91,68.37,1
58.88,47.99,31.45,27.44,69.25,8189.24,8354.34,71.00,1
59.91,45.22,30.74,29.18,62.70,7719.64,7854.74,64.16,0
64.60,46.25,33.68,30.92,71.77,8457.77,8554.74,72.34,1
58.74,43.38,33.01,25.72,56.84,7244.68,7354.16,57.87,1
56.44,43.80,29.39,27.05,55.61,7116.33,7215.90,56.69,1
58.18,44.80,31.35,26.83,59.88,7481.15,7594.57,61.13,1
59.40,48.06,30.72,28.68,69.05,8188.81,8423.24,71.85,1
62.14,46.54,32.19,29.95,69.09,8236.46,8369.29,70.48,1
59.12,43.71,31.57,27.55,57.70,7324.57,7455.46,59.13,1
59.01,43.63,30.52,28.49,57.30,7284.27,7426.83,58.81,0
63.33,45.68,34.81,28.52,67.23,8128.56,8301.18,69.18,0
60.02,46.92,32.55,27.48,69.20,8225.08,8239.30,69.20,1
60.45,47.21,30.24,30.21,69.27,8214.93,8341.86,70.53,1
60.39,46.01,32.32,28.08,64.15,7813.39,8075.54,66.94,1
60.25,46.12,31.50,28.75,65.32,7900.11,8083.37,67.10,1
58.46,44.60,30.99,27.47,58.78,7384.34,7580.54,60.90,1
61.52,45.76,31.03,30.49,65.72,7951.10,8131.67,67.44,1
60.21,45.85,30.97,29.24,65.75,7963.96,8021.40,66.29,0
63.60,47.55,33.22,30.37,73.90,8611.64,8746.65,75.28,1
63.86,47.73,34.31,29.54,73.18,8569.10,8816.59,76.16,0
62.08,45.70,33.04,29.05,65.26,7933.32,8178.47,67.90,1
62.12,44.52,31.20,30.92,63.83,7841.46,7921.76,64.48,1
62.84,47.01,31.69,31.16,70.12,8308.13,8546.28,72.73,1
62.26,47.04,32.80,29.46,69.23,8237.44,8492.84,72.13,1
61.44,47.61,32.39,29.05,70.06,8303.11,8536.16,72.92,1
58.51,44.90,29.74,28.77,60.03,7493.43,7646.86,61.77,0
61.67,45.06,32.74,28.93,64.81,7912.68,7996.38,65.57,1
61.10,45.28,32.67,28.43,62.73,7723.27,7986.67,65.58,0
61.01,45.90,31.24,29.77,65.28,7936.50,8111.74,67.30,1
61.26,47.32,32.90,28.36,69.67,8254.41,8453.33,71.82,1
57.96,47.65,28.99,28.97,66.87,7999.31,8181.79,68.90,1
60.56,45.18,30.54,30.02,63.20,7773.04,7908.67,64.71,1
60.25,45.73,31.36,28.89,63.36,7779.66,7998.15,65.96,1
61.85,46.78,31.69,30.17,70.44,8321.90,8391.80,70.87,1
56.19,44.02,28.33,27.86,55.08,7050.56,7235.77,57.00,1
60.35,45.98,33.87,26.49,65.61,7954.54,8069.11,66.80,1
61.94,45.97,32.02,29.92,67.13,8085.29,8220.64,68.52,1
59.17,45.08,29.95,29.22,61.25,7590.16,7750.45,62.97,0
59.65,45.06,31.70,27.95,61.65,7634.90,7795.45,63.42,1
57.90,44.31,29.20,28.70,59.15,7419.06,7462.34,59.52,0
61.76,46.15,31.27,30.49,67.17,8085.39,8242.40,68.87,1
54.77,44.43,28.49,26.27,55.52,7075.76,7183.53,56.60,1
59.33,47.03,29.68,29.65,67.50,8058.49,8187.89,68.71,0
61.21,47.62,30.72,30.49,71.47,8399.67,8514.27,72.70,1
63.17,44.06,33.47,29.70,62.16,7732.27,7925.50,64.21,0
62.67,45.31,31.70,30.97,65.69,7988.09,8149.65,67.37,1
59.48,43.53,33.73,25.75,57.26,7284.40,7458.53,59.01,1
59.57,44.74,30.67,28.90,61.46,7609.29,7717.85,62.44,1
64.68,45.53,35.00,29.68,68.44,8213.87,8402.87,70.19,1
61.94,45.72,30.99,30.95,66.05,8005.86,8165.24,67.78,1
64.01,45.63,33.24,30.77,67.90,8185.12,8354.82,69.77,1
57.98,43.12,30.03,27.96,55.05,7080.35,7222.96,56.45,1
57.40,43.24,29.60,27.80,54.11,7006.25,7191.93,56.19,0
61.42,47.83,31.47,29.95,71.25,8382.06,8582.92,73.58,0
65.81,48.31,33.26,32.55,77.81,8930.37,9157.28,80.44,0
60.30,44.37,30.17,30.13,61.66,7665.37,7708.72,62.15,1
57.54,43.65,31.82,25.72,55.73,7135.13,7294.89,57.41,1
61.67,44.81,30.95,30.72,62.94,7757.87,7939.94,64.84,1
58.10,43.77,29.42,28.68,55.99,7140.26,7368.95,58.29,1
61.51,48.17,32.02,29.49,72.85,8500.16,8668.76,74.73,1
57.87,48.00,32.34,25.53,66.21,7931.33,8256.47,69.82,1
61.39,44.21,31.60,29.79,61.33,7645.63,7781.17,62.81,1
59.56,43.23,31.17,28.39,56.96,7240.75,7395.43,58.27,0
55.29,42.68,29.27,26.02,51.62,6769.50,6880.27,52.74,1
60.46,44.85,32.49,27.97,61.61,7646.14,7831.74,63.69,1
65.45,49.85,33.97,31.47,83.10,9301.73,9480.23,85.17,0
59.94,48.37,30.74,29.20,71.88,8397.99,8548.76,73.45,0
59.25,43.74,30.99,28.26,57.73,7331.00,7473.16,59.34,1
58.99,46.07,31.13,27.86,63.06,7713.12,7946.71,65.56,1
60.71,44.85,30.47,30.24,62.49,7720.81,7854.04,63.95,1
58.40,44.51,30.32,28.08,57.53,7292.62,7554.64,60.59,1
62.06,46.42,31.79,30.27,68.21,8169.39,8333.99,70.03,1
59.96,47.13,31.77,28.20,68.90,8184.26,8275.65,69.73,1
57.54,45.95,30.54,27.00,63.08,7716.19,7775.04,63.61,1
63.89,44.52,32.44,31.45,66.77,8109.43,8096.78,66.32,1
58.80,43.73,30.92,27.89,57.80,7298.76,7428.78,58.87,1
60.83,44.61,31.20,29.64,61.27,7630.54,7814.75,63.40,1
60.38,46.56,30.20,30.18,66.32,7990.91,8193.30,68.55,1
59.90,46.83,30.72,29.18,65.51,7916.42,8203.53,68.79,1
58.81,46.45,31.29,27.52,64.70,7858.09,8010.83,66.44,1
57.47,44.27,29.46,28.02,57.27,7265.57,7413.27,58.98,1
58.28,45.11,29.42,28.86,60.45,7522.89,7668.69,62.10,0
59.46,45.35,31.77,27.70,62.91,7727.38,7839.86,64.04,1
58.37,44.98,29.57,28.80,60.62,7510.30,7650.15,61.84,0
61.14,46.79,31.20,29.93,68.20,8150.25,8321.57,70.09,1
64.84,46.09,32.94,31.90,70.58,8414.74,8543.11,72.11,1
61.32,45.49,32.42,28.90,65.09,7908.88,8056.00,66.46,1
62.59,44.74,31.67,30.92,65.03,7922.88,8016.23,65.61,0
60.46,45.60,31.22,29.24,64.15,7837.06,7992.29,65.84,1
62.89,46.98,34.59,28.30,70.38,8350.88,8547.63,72.67,1
59.15,47.08,31.22,27.93,66.66,8006.45,8182.36,68.66,1
56.51,44.93,30.27,26.25,58.08,7303.00,7457.99,59.72,1
59.06,44.00,29.68,29.39,58.06,7361.25,7510.63,59.88,1
61.78,46.40,31.02,30.77,68.46,8195.38,8300.05,69.64,1
60.90,46.06,31.72,29.18,66.00,7979.53,8137.11,67.66,1
60.51,48.17,30.27,30.24,71.74,8419.05,8562.77,73.52,1
59.06,46.95,30.54,28.52,66.41,7980.57,8143.24,68.17,0
58.34,45.48,29.32,29.02,61.68,7617.72,7753.43,63.19,1
60.24,46.32,30.63,29.60,64.72,7886.80,8125.40,67.67,0
61.98,46.32,32.13,29.85,67.94,8156.42,8303.37,69.63,0
64.12,47.37,32.35,31.77,73.55,8619.86,8759.23,75.32,0
57.87,44.23,30.60,27.27,57.90,7287.13,7445.19,59.29,1
62.01,47.04,31.03,30.99,70.54,8320.87,8465.80,71.84,0
62.62,46.53,31.95,30.67,68.88,8224.95,8414.77,70.98,0
58.67,45.08,31.47,27.20,61.03,7570.42,7703.17,62.43,1
59.57,46.00,30.17,29.40,64.62,7838.16,7987.23,65.99,0
58.52,46.27,29.93,28.60,63.76,7767.74,7940.37,65.60,1
61.30,46.27,32.75,28.55,66.89,8050.56,8224.60,68.72,1
61.33,48.23,30.75,30.58,72.60,8492.86,8661.82,74.69,0
59.67,45.30,30.93,28.75,63.34,7764.56,7847.09,64.11,0
62.36,46.56,32.98,29.39,68.58,8188.94,8397.25,70.79,1
63.56,46.67,32.27,31.29,70.00,8326.56,8543.71,72.49,1
64.38,46.67,32.72,31.66,71.78,8491.90,8629.10,73.44,0
61.65,48.48,30.99,30.67,72.98,8522.64,8753.86,75.89,1
62.96,48.12,32.74,30.22,74.23,8633.90,8811.65,76.35,1
64.03,46.32,34.43,29.60,68.22,8195.53,8515.76,71.94,0
62.08,45.95,32.29,29.79,66.01,7983.97,8232.35,68.64,0
61.87,44.27,31.69,30.18,62.47,7724.69,7842.69,63.50,0
58.88,44.75,29.59,29.29,60.77,7564.11,7651.59,61.75,1
58.84,46.73,30.54,28.30,64.28,7816.10,8072.44,67.27,0
62.27,45.70,33.39,28.88,67.85,8094.02,8197.94,68.10,0
62.42,44.73,31.85,30.57,64.49,7878.68,7996.85,65.40,0
58.83,43.96,29.59,29.24,58.30,7362.08,7479.40,59.53,1
58.60,45.43,29.67,28.93,61.46,7608.89,7768.56,63.33,1
60.83,44.43,30.79,30.04,61.69,7663.51,7774.24,62.87,0
60.81,46.75,31.92,28.89,66.89,8031.54,8278.97,69.58,0
64.18,47.58,34.47,29.70,73.74,8614.21,8817.35,76.08,1
58.03,45.64,29.39,28.64,62.01,7644.69,7757.07,63.30,1
59.71,45.10,31.74,27.97,62.10,7676.43,7810.53,63.60,0
62.14,46.76,32.81,29.32,66.65,8056.37,8417.71,71.13,1
61.04,45.48,30.87,30.17,64.76,7883.10,8022.63,66.11,1
61.64,46.54,32.70,28.93,68.15,8166.25,8319.02,69.91,1
58.87,46.01,30.29,28.58,63.27,7749.83,7919.76,65.25,1
61.26,45.13,31.49,29.77,63.45,7794.71,7967.88,65.32,0
58.92,43.66,31.85,27.07,56.52,7217.95,7428.12,58.82,0
58.15,44.27,29.36,28.80,59.10,7422.90,7477.39,59.66,0
57.85,47.30,29.68,28.16,66.08,7937.37,8093.37,67.75,1
56.26,47.70,30.02,26.25,64.84,7827.10,8019.36,67.02,0
64.52,45.96,33.48,31.04,68.46,8219.68,8482.18,71.36,1
62.95,45.30,33.00,29.96,66.20,8047.92,8176.27,67.64,0
62.44,44.08,31.72,30.72,61.43,7675.66,7856.94,63.53,1
63.74,47.38,34.24,29.49,73.32,8588.14,8724.02,74.90,1
61.13,45.28,32.24,28.89,64.16,7864.01,7990.04,65.63,1
62.46,47.10,31.75,30.71,70.33,8354.67,8526.98,72.56,0
62.78,48.67,34.56,28.22,75.75,8742.49,8921.77,77.87,1
60.51,45.13,33.51,27.00,62.36,7714.05,7898.14,64.52,1
63.01,44.38,32.52,30.49,63.33,7826.01,7977.40,64.97,0
61.67,45.31,31.20,30.47,65.19,7932.63,8049.34,66.30,1
60.35,45.02,30.67,29.68,62.76,7719.84,7855.32,64.06,1
61.08,45.45,32.04,29.05,64.53,7883.64,8022.44,66.08,1
62.36,49.16,31.45,30.91,76.05,8764.51,8982.62,78.90,1
58.56,44.90,30.17,28.39,60.91,7572.30,7651.74,61.81,0
62.17,45.76,31.10,31.07,66.54,8031.65,8197.68,68.16,1
59.01,43.90,30.24,28.77,58.21,7359.21,7484.59,59.55,1
59.38,46.21,30.42,28.97,64.35,7831.97,8015.72,66.41,1
59.43,47.35,30.81,28.62,68.76,8170.66,8269.37,69.77,1
60.96,47.87,31.72,29.24,70.79,8348.97,8544.98,73.16,0
60.36,45.23,30.82,29.54,63.39,7790.30,7901.43,64.66,1
58.40,44.31,31.22,27.18,59.43,7436.79,7513.14,60.04,1
62.17,45.26,34.12,28.05,65.84,7992.77,8092.16,66.68,1
61.19,45.30,32.15,29.05,63.47,7802.15,7999.50,65.74,0
59.13,46.96,30.99,28.15,64.94,7872.69,8153.05,68.27,0
65.33,48.20,33.06,32.27,78.36,8971.85,9078.51,79.46,0
61.19,45.83,30.97,30.22,66.14,7988.44,8115.06,67.30,1
59.19,44.58,30.47,28.72,61.18,7582.77,7646.07,61.60,0
56.99,43.69,29.38,27.61,55.33,6994.35,7245.28,56.95,1
61.52,47.57,31.03,30.49,70.57,8308.65,8534.27,72.90,0
59.92,46.01,31.63,28.30,64.55,7865.95,8027.23,66.42,0
61.86,48.41,33.19,28.68,74.51,8645.94,8762.54,75.92,1
60.39,46.76,30.32,30.07,67.65,8084.15,8236.82,69.13,1
57.51,44.40,28.99,28.52,58.44,7345.18,7443.68,59.37,1
61.99,46.13,33.01,28.97,66.99,8075.48,8262.13,69.05,1
56.29,45.18,28.55,27.74,58.89,7364.85,7486.09,60.15,0
57.11,45.54,29.18,27.93,61.20,7558.47,7644.32,62.02,1
60.42,47.53,30.85,29.57,69.83,8274.91,8411.87,71.48,1
61.42,45.48,32.87,28.55,65.04,7915.62,8063.31,66.52,1
61.48,43.52,31.38,30.10,59.06,7477.78,7641.79,60.97,1
67.33,42.71,35.43,31.90,63.28,7891.91,8030.11,64.31,1
62.04,46.85,31.41,30.63,69.07,8223.47,8427.61,71.31,1
59.28,45.07,30.90,28.38,61.26,7567.38,7759.20,63.04,1
58.13,45.09,29.48,28.65,60.51,7543.79,7648.28,61.87,1
63.42,45.10,31.85,31.56,65.87,7997.35,8176.85,67.53,1
60.55,44.48,31.91,28.64,62.34,7672.21,7758.29,62.72,1
60.08,44.51,30.43,29.65,60.79,7566.74,7717.93,62.32,1
57.74,44.63,29.27,28.47,58.81,7383.51,7512.96,60.21,1
58.62,47.01,29.57,29.05,66.38,7984.99,8109.59,67.82,1
61.61,45.66,32.94,28.67,65.53,7974.28,8120.49,67.24,0
57.44,45.19,29.14,28.31,59.65,7436.86,7602.21,61.42,1
56.08,42.75,29.42,26.66,52.26,6821.63,6968.12,53.67,0
58.54,45.18,30.77,27.77,61.69,7617.40,7708.94,62.55,1
60.74,46.47,30.62,30.12,67.23,8080.05,8208.99,68.67,0
59.95,45.54,30.38,29.57,62.97,7745.09,7927.72,65.11,1
64.05,46.64,34.58,29.47,70.66,8394.99,8591.29,72.97,0
62.21,46.60,31.99,30.22,68.59,8194.57,8389.94,70.75,1
60.20,42.63,31.61,28.60,55.39,7154.41,7331.44,57.28,1
62.21,46.35,31.47,30.74,67.75,8131.40,8334.00,69.99,1
61.15,45.56,31.70,29.45,64.60,7881.48,8052.51,66.47,1
61.96,47.62,32.49,29.47,70.87,8357.59,8593.71,73.59,1
63.37,47.12,31.85,31.52,72.19,8505.56,8625.61,73.67,1
63.13,46.09,31.72,31.41,66.57,8063.04,8368.18,70.21,0
60.05,45.73,30.15,29.89,64.51,7825.59,7977.93,65.76,1
59.37,44.48,29.79,29.57,59.53,7454.75,7642.26,61.51,1
61.79,45.86,31.63,30.17,65.12,7917.00,8181.85,68.04,0
61.65,45.81,30.97,30.68,66.01,7984.56,8157.39,67.75,1
62.69,47.85,31.99,30.70,74.16,8624.47,8720.88,75.17,0
57.79,44.45,28.99,28.80,58.99,7403.03,7481.81,59.80,1
58.35,45.93,29.18,29.18,61.98,7640.83,7849.84,64.45,0
64.12,46.03,32.19,31.94,69.32,8291.48,8455.79,71.13,1
62.01,45.54,31.63,30.38,64.76,7902.34,8133.99,67.34,0
62.01,46.85,31.88,30.13,67.81,8119.55,8424.54,71.27,1
61.92,48.08,31.95,29.97,72.85,8508.50,8692.15,74.96,1
59.81,46.77,30.27,29.54,66.58,8001.59,8179.24,68.49,1
56.61,45.54,28.68,27.93,59.90,7440.30,7594.47,61.48,0
60.31,45.15,31.54,28.77,62.93,7751.19,7879.14,64.37,1
59.37,45.79,30.20,29.17,64.22,7825.80,7922.92,65.18,0
62.38,48.15,31.56,30.82,73.70,8595.47,8755.71,75.73,1
58.34,47.50,29.79,28.55,66.94,8020.45,8189.66,68.93,1
59.28,46.17,30.29,28.99,63.29,7746.68,7997.36,66.18,0
59.69,44.08,30.74,28.95,59.56,7473.02,7588.70,60.73,1
55.83,42.13,30.17,25.66,49.99,6629.94,6821.16,51.89,1
56.63,45.56,28.45,28.18,59.55,7409.69,7600.19,61.55,1
60.28,47.48,30.63,29.64,68.41,8109.46,8383.69,71.14,1
54.74,47.45,28.02,26.72,62.61,7637.79,7808.14,64.53,1
57.12,47.04,29.05,28.08,64.72,7811.14,7963.35,66.17,1
57.90,44.81,29.97,27.93,59.34,7419.16,7568.17,60.88,1
61.57,45.23,31.42,30.15,65.06,7907.22,8022.10,65.96,0
62.29,47.88,33.40,28.89,72.76,8502.92,8687.25,74.77,0
64.99,48.77,33.26,31.73,79.37,9029.91,9175.94,80.94,0
59.65,46.31,32.72,26.93,65.61,7944.31,8068.48,66.99,1
62.28,45.38,32.54,29.74,65.27,7961.06,8125.43,67.14,0
63.01,44.38,32.02,30.99,63.91,7872.78,7977.08,64.97,1
59.24,45.08,29.64,29.60,60.86,7551.53,7756.36,63.03,1
61.79,46.35,32.19,29.60,66.07,7991.39,8292.33,69.52,1
64.08,48.25,32.91,31.17,75.26,8698.80,8958.69,78.12,1
59.49,46.40,33.04,26.45,65.24,7907.89,8072.10,67.06,1
62.02,44.45,31.14,30.89,62.10,7643.53,7895.30,64.16,1
59.81,43.93,30.54,29.27,59.52,7449.36,7567.55,60.43,0
